epoch,accuracy,auc,learning_rate,loss,precision,recall,val_accuracy,val_auc,val_loss,val_precision,val_recall
0,0.5199999809265137,0.5348848700523376,9.999999747378752e-05,3.124537706375122,0.5230262875556946,0.5264900922775269,0.5038759708404541,0.8376201391220093,3.051522731781006,0.5038759708404541,1.0
1,0.5583333373069763,0.569930911064148,9.999999747378752e-05,3.0634853839874268,0.5677655935287476,0.5132450461387634,0.5038759708404541,0.920192301273346,3.0632028579711914,0.5038759708404541,1.0
2,0.5600000023841858,0.6054435968399048,9.999999747378752e-05,2.9991302490234375,0.5646258592605591,0.5496688485145569,0.5038759708404541,0.9823317527770996,3.1758663654327393,0.5038759708404541,1.0
3,0.6733333468437195,0.737488329410553,9.999999747378752e-05,2.8521220684051514,0.6866196990013123,0.6456953883171082,0.5038759708404541,0.9944710731506348,3.337409734725952,0.5038759708404541,1.0
4,0.7283333539962769,0.8197586536407471,9.999999747378752e-05,2.7414889335632324,0.7421602606773376,0.7052980065345764,0.5038759708404541,0.9966346025466919,3.478440284729004,0.5038759708404541,1.0
5,0.7799999713897705,0.8708776235580444,9.999999747378752e-05,2.657945394515991,0.8035714030265808,0.7450330853462219,0.5038759708404541,0.9959134459495544,3.625303268432617,0.5038759708404541,1.0
6,0.8083333373069763,0.8782778978347778,4.999999873689376e-05,2.6264264583587646,0.8303886651992798,0.7781456708908081,0.5038759708404541,0.9973557591438293,3.543332099914551,0.5038759708404541,1.0
7,0.800000011920929,0.8974454402923584,4.999999873689376e-05,2.586275815963745,0.8116438388824463,0.7847682237625122,0.5038759708404541,0.9973557591438293,3.2766857147216797,0.5038759708404541,1.0
8,0.7900000214576721,0.8805780410766602,4.999999873689376e-05,2.5990982055664062,0.807692289352417,0.7649006843566895,0.5116279125213623,0.998197078704834,3.1396238803863525,0.5078125,1.0
9,0.8149999976158142,0.8996288776397705,4.999999873689376e-05,2.553889751434326,0.8576778769493103,0.7582781314849854,0.5116279125213623,0.9980769157409668,3.0003445148468018,0.5078125,1.0
10,0.8233333230018616,0.9057735800743103,4.999999873689376e-05,2.534952402114868,0.8656716346740723,0.7682119011878967,0.5426356792449951,0.9984374642372131,2.9180712699890137,0.524193525314331,1.0
11,0.8683333396911621,0.9314246773719788,4.999999873689376e-05,2.482611656188965,0.9054545164108276,0.8245033025741577,0.6744186282157898,0.998317301273346,2.6318750381469727,0.6074766516685486,1.0
12,0.8316666483879089,0.924007773399353,4.999999873689376e-05,2.4771852493286133,0.8526315689086914,0.804635763168335,0.6976743936538696,0.9985576868057251,2.5810372829437256,0.625,1.0
13,0.8766666650772095,0.9397695064544678,4.999999873689376e-05,2.4414472579956055,0.9042553305625916,0.8443708419799805,0.8449612259864807,0.9985576868057251,2.43729305267334,0.7647058963775635,1.0
14,0.8733333349227905,0.9318803548812866,4.999999873689376e-05,2.433734655380249,0.9154411554336548,0.8245033025741577,0.9224806427955627,0.9985576868057251,2.3540830612182617,0.8666666746139526,1.0
15,0.8733333349227905,0.9470920562744141,4.999999873689376e-05,2.392305850982666,0.9007092118263245,0.8410596251487732,0.930232584476471,0.9985576868057251,2.3307595252990723,0.8783783912658691,1.0
16,0.8849999904632568,0.9556202292442322,4.999999873689376e-05,2.3556740283966064,0.9059233665466309,0.860927164554596,0.9689922332763672,0.9985576868057251,2.2876713275909424,0.9420289993286133,1.0
17,0.8766666650772095,0.944930911064148,4.999999873689376e-05,2.3630735874176025,0.8958333134651184,0.8543046116828918,0.9224806427955627,0.9985576868057251,2.301445960998535,0.8666666746139526,1.0
18,0.8450000286102295,0.9332581758499146,4.999999873689376e-05,2.3630826473236084,0.8799999952316284,0.8013244867324829,0.9457364082336426,0.9985576868057251,2.268490791320801,0.9027777910232544,1.0
19,0.8566666841506958,0.9337637424468994,4.999999873689376e-05,2.350912570953369,0.8776223659515381,0.8311258554458618,0.9534883499145508,0.9985576868057251,2.241641044616699,0.9154929518699646,1.0
20,0.9016666412353516,0.9505367279052734,4.999999873689376e-05,2.3031065464019775,0.9354838728904724,0.8642383813858032,0.8837209343910217,0.9986778497695923,2.2904303073883057,0.8125,1.0
21,0.9016666412353516,0.9538202285766602,4.999999873689376e-05,2.2753942012786865,0.9263157844543457,0.8741722106933594,0.9224806427955627,0.9989182949066162,2.2436721324920654,0.8666666746139526,1.0
22,0.8816666603088379,0.9504311084747314,4.999999873689376e-05,2.2676777839660645,0.9139785170555115,0.8443708419799805,0.9767441749572754,0.9991586208343506,2.183781147003174,0.9558823704719543,1.0
23,0.8949999809265137,0.9585814476013184,4.999999873689376e-05,2.2372584342956543,0.9283154010772705,0.8576158881187439,0.9844961166381836,0.9991586208343506,2.1426546573638916,0.9701492786407471,1.0
24,0.8916666507720947,0.9604482054710388,4.999999873689376e-05,2.213057041168213,0.9157894849777222,0.8642383813858032,0.9844961166381836,0.9990384578704834,2.130368709564209,0.9701492786407471,1.0
25,0.8983333110809326,0.9572480916976929,4.999999873689376e-05,2.2000129222869873,0.9381818175315857,0.8543046116828918,0.9767441749572754,0.9990384578704834,2.129685878753662,0.9558823704719543,1.0
26,0.8866666555404663,0.9455531239509583,4.999999873689376e-05,2.2036385536193848,0.9208633303642273,0.8476821184158325,0.9844961166381836,0.9990384578704834,2.0942609310150146,0.9701492786407471,1.0
27,0.9133333563804626,0.959775984287262,4.999999873689376e-05,2.1627678871154785,0.9401408433914185,0.8841059803962708,0.9844961166381836,0.9990384578704834,2.0730483531951904,0.9701492786407471,1.0
28,0.903333306312561,0.9623205661773682,4.999999873689376e-05,2.1443779468536377,0.9420289993286133,0.860927164554596,0.9224806427955627,0.9992788434028625,2.1359939575195312,0.8666666746139526,1.0
29,0.9200000166893005,0.9690874814987183,4.999999873689376e-05,2.105553150177002,0.9535714387893677,0.8841059803962708,0.9844961166381836,0.9990384578704834,2.031445026397705,0.9701492786407471,1.0
30,0.8999999761581421,0.9602426886558533,4.999999873689376e-05,2.1115691661834717,0.9448529481887817,0.8509933948516846,0.9767441749572754,0.9992788434028625,2.043152093887329,0.9558823704719543,1.0
31,0.8916666507720947,0.9538479447364807,4.999999873689376e-05,2.1085662841796875,0.9340659379959106,0.8443708419799805,0.9844961166381836,0.9992788434028625,2.000922203063965,0.9701492786407471,1.0
32,0.9016666412353516,0.9585036635398865,4.999999873689376e-05,2.0819926261901855,0.9386281371116638,0.860927164554596,0.9844961166381836,0.9992788434028625,1.9884710311889648,0.9701492786407471,1.0
33,0.8983333110809326,0.9604594111442566,4.999999873689376e-05,2.0578155517578125,0.9381818175315857,0.8543046116828918,0.9224806427955627,0.9992788434028625,2.04946231842041,0.8666666746139526,1.0
34,0.9183333516120911,0.9619983434677124,4.999999873689376e-05,2.035539388656616,0.9599999785423279,0.8741722106933594,0.961240291595459,0.9992788434028625,1.9849839210510254,0.9285714030265808,1.0
35,0.9183333516120911,0.9721598625183105,4.999999873689376e-05,2.0001492500305176,0.9534050226211548,0.8807947039604187,0.9767441749572754,0.9995192289352417,1.9443551301956177,0.9558823704719543,1.0
36,0.9183333516120911,0.9675263166427612,4.999999873689376e-05,1.986921787261963,0.9566786885261536,0.8774834275245667,0.9844961166381836,0.9992788434028625,1.9118809700012207,0.9701492786407471,1.0
37,0.9200000166893005,0.9608371257781982,4.999999873689376e-05,1.9893174171447754,0.9535714387893677,0.8841059803962708,0.9844961166381836,0.9992788434028625,1.9085983037948608,0.9701492786407471,1.0
38,0.9200000166893005,0.9623149633407593,4.999999873689376e-05,1.9700024127960205,0.9503546357154846,0.887417197227478,0.9689922332763672,0.9993990659713745,1.9125308990478516,0.9420289993286133,1.0
39,0.9366666674613953,0.9764933586120605,4.999999873689376e-05,1.9186427593231201,0.9615384340286255,0.9105960130691528,0.961240291595459,0.9995192289352417,1.910665512084961,0.9285714030265808,1.0
40,0.9300000071525574,0.9688707590103149,4.999999873689376e-05,1.9161365032196045,0.9545454382896423,0.9039735198020935,0.9844961166381836,0.9995192289352417,1.8526133298873901,0.9701492786407471,1.0
41,0.9233333468437195,0.9655817747116089,4.999999873689376e-05,1.9121021032333374,0.9539006948471069,0.8907284736633301,0.9844961166381836,0.9993990659713745,1.8351327180862427,0.9701492786407471,1.0
42,0.9266666769981384,0.9673207998275757,4.999999873689376e-05,1.8908394575119019,0.967391312122345,0.8841059803962708,0.9224806427955627,0.9995192289352417,1.8866525888442993,0.8666666746139526,1.0
43,0.9350000023841858,0.9731432199478149,4.999999873689376e-05,1.8622454404830933,0.9646643400192261,0.9039735198020935,0.9844961166381836,0.9995192289352417,1.7921279668807983,0.9701492786407471,1.0
44,0.9150000214576721,0.9660317897796631,4.999999873689376e-05,1.8593147993087769,0.9466192126274109,0.8807947039604187,0.961240291595459,0.9995192289352417,1.822478175163269,0.9285714030265808,1.0
45,0.9066666960716248,0.9645261764526367,4.999999873689376e-05,1.8486169576644897,0.945652186870575,0.8642383813858032,0.9844961166381836,0.9995192289352417,1.7714133262634277,0.9701492786407471,1.0
46,0.9316666722297668,0.9761767387390137,4.999999873689376e-05,1.7961676120758057,0.9611307382583618,0.9006622433662415,0.9534883499145508,0.9995192289352417,1.794594407081604,0.9154929518699646,1.0
47,0.9283333420753479,0.9719765782356262,4.999999873689376e-05,1.7959203720092773,0.9675090312957764,0.887417197227478,0.9379844665527344,0.9995192289352417,1.7963666915893555,0.8904109597206116,1.0
48,0.9366666674613953,0.972998857498169,4.999999873689376e-05,1.7776049375534058,0.9647887349128723,0.9072847962379456,0.9767441749572754,0.9995192289352417,1.740087628364563,0.9558823704719543,1.0
49,0.9366666674613953,0.9735099077224731,4.999999873689376e-05,1.7564613819122314,0.9647887349128723,0.9072847962379456,0.9689922332763672,0.9995192289352417,1.733655333518982,0.9420289993286133,1.0
50,0.9150000214576721,0.9659095406532288,4.999999873689376e-05,1.7632670402526855,0.9466192126274109,0.8807947039604187,0.9844961166381836,0.9995192289352417,1.6693416833877563,0.9701492786407471,1.0
51,0.9366666674613953,0.9780601263046265,4.999999873689376e-05,1.7150673866271973,0.9680851101875305,0.9039735198020935,0.9767441749572754,0.9995192289352417,1.6940226554870605,0.9558823704719543,1.0
52,0.9549999833106995,0.9790101051330566,4.999999873689376e-05,1.6862701177597046,0.9692832827568054,0.940397322177887,0.9922480583190918,0.9995192289352417,1.6300299167633057,0.9848484992980957,1.0
53,0.9366666674613953,0.9773378372192383,4.999999873689376e-05,1.6815848350524902,0.9489796161651611,0.9238410592079163,0.9844961166381836,0.9995192289352417,1.6452341079711914,0.9701492786407471,1.0
54,0.9516666531562805,0.974882185459137,4.999999873689376e-05,1.670588731765747,0.969072163105011,0.9337748289108276,0.9922480583190918,0.9995192289352417,1.6063997745513916,0.9848484992980957,1.0
55,0.9333333373069763,0.9775823354721069,4.999999873689376e-05,1.6512190103530884,0.9548611044883728,0.9105960130691528,0.9844961166381836,0.9995192289352417,1.6131070852279663,0.9701492786407471,1.0
56,0.9300000071525574,0.9763433933258057,4.999999873689376e-05,1.6397521495819092,0.9609929323196411,0.8973509669303894,0.9689922332763672,0.9997596144676208,1.6172951459884644,0.9420289993286133,1.0
57,0.9483333230018616,0.9834325313568115,4.999999873689376e-05,1.6060295104980469,0.9721254110336304,0.9238410592079163,0.9844961166381836,0.9995192289352417,1.5623416900634766,0.9701492786407471,1.0
58,0.9466666579246521,0.9786712527275085,4.999999873689376e-05,1.5968455076217651,0.9623287916183472,0.9304635524749756,0.9844961166381836,0.9995192289352417,1.5712093114852905,0.9701492786407471,1.0
59,0.92166668176651,0.9756156206130981,4.999999873689376e-05,1.5927767753601074,0.9602888226509094,0.8807947039604187,0.9844961166381836,0.9997596144676208,1.5481362342834473,0.9701492786407471,1.0
60,0.9466666579246521,0.9706819653511047,4.999999873689376e-05,1.5786625146865845,0.9720279574394226,0.9205297827720642,0.9534883499145508,0.9997596144676208,1.5590810775756836,0.9154929518699646,1.0
61,0.9350000023841858,0.9754377603530884,4.999999873689376e-05,1.560582160949707,0.9581881761550903,0.9105960130691528,0.9844961166381836,0.9995192289352417,1.5000982284545898,0.9701492786407471,1.0
62,0.9416666626930237,0.9835604429244995,4.999999873689376e-05,1.5237610340118408,0.9651567935943604,0.9172185659408569,0.9534883499145508,0.9997596144676208,1.5321435928344727,0.9154929518699646,1.0
63,0.9466666579246521,0.9842326641082764,4.999999873689376e-05,1.5078703165054321,0.9720279574394226,0.9205297827720642,0.9922480583190918,0.9993990659713745,1.4522570371627808,0.9848484992980957,1.0
64,0.9449999928474426,0.9813547134399414,4.999999873689376e-05,1.5009537935256958,0.9590443968772888,0.9304635524749756,0.9922480583190918,0.9997596144676208,1.4444894790649414,0.9848484992980957,1.0
65,0.9416666626930237,0.9807769060134888,4.999999873689376e-05,1.4848263263702393,0.971731424331665,0.9105960130691528,0.9922480583190918,0.9995192289352417,1.4194780588150024,0.9848484992980957,1.0
66,0.9300000071525574,0.9718654155731201,4.999999873689376e-05,1.4996315240859985,0.9609929323196411,0.8973509669303894,0.9844961166381836,0.9995192289352417,1.4166427850723267,0.9701492786407471,1.0
67,0.9449999928474426,0.9797879457473755,4.999999873689376e-05,1.4572691917419434,0.962199330329895,0.9271523356437683,0.9844961166381836,0.9995192289352417,1.3947521448135376,0.9701492786407471,1.0
68,0.9416666626930237,0.9811658263206482,4.999999873689376e-05,1.441715955734253,0.9651567935943604,0.9172185659408569,0.961240291595459,0.9995192289352417,1.4335942268371582,0.9285714030265808,1.0
69,0.949999988079071,0.9808047413825989,4.999999873689376e-05,1.4257017374038696,0.965753436088562,0.9337748289108276,0.9844961166381836,0.9995192289352417,1.3762156963348389,0.9701492786407471,1.0
70,0.9466666579246521,0.9808880686759949,4.999999873689376e-05,1.4089851379394531,0.978723406791687,0.9139072895050049,0.9767441749572754,0.9995192289352417,1.3849374055862427,0.9558823704719543,1.0
71,0.9516666531562805,0.9853770732879639,4.999999873689376e-05,1.3826088905334473,0.969072163105011,0.9337748289108276,0.961240291595459,0.9995192289352417,1.397007703781128,0.9285714030265808,1.0
72,0.9483333230018616,0.9832049012184143,4.999999873689376e-05,1.3732588291168213,0.9624573588371277,0.9337748289108276,0.9844961166381836,0.9995192289352417,1.3352161645889282,0.9701492786407471,1.0
73,0.9549999833106995,0.9864438772201538,4.999999873689376e-05,1.348748803138733,0.9725086092948914,0.9370861053466797,0.9922480583190918,0.9995192289352417,1.2950477600097656,0.9848484992980957,1.0
74,0.949999988079071,0.9843215346336365,4.999999873689376e-05,1.3396360874176025,0.9857142567634583,0.9139072895050049,0.9689922332763672,0.9996393918991089,1.326900839805603,0.9420289993286133,1.0
75,0.9700000286102295,0.9857105016708374,4.999999873689376e-05,1.3210011720657349,0.9797297120094299,0.9602649211883545,0.9922480583190918,0.9997596144676208,1.2791236639022827,0.9848484992980957,1.0
76,0.9549999833106995,0.9836048483848572,4.999999873689376e-05,1.3171690702438354,0.9661017060279846,0.943708598613739,0.9922480583190918,0.9995192289352417,1.2553731203079224,0.9848484992980957,1.0
77,0.9366666674613953,0.9776490330696106,4.999999873689376e-05,1.3263134956359863,0.9551724195480347,0.9172185659408569,0.9844961166381836,0.9995192289352417,1.2509804964065552,0.9701492786407471,1.0
78,0.9416666626930237,0.9803435802459717,4.999999873689376e-05,1.3022006750106812,0.9651567935943604,0.9172185659408569,0.9844961166381836,0.9997596144676208,1.2354745864868164,0.9701492786407471,1.0
79,0.9583333134651184,0.9809324145317078,4.999999873689376e-05,1.280086636543274,0.9694915413856506,0.9470198750495911,0.9922480583190918,0.9995192289352417,1.2022830247879028,0.9848484992980957,1.0
